DateTime,Fum1max,Fum2Max,Fum3Max,CraterMax,EFlankAvg,WFlankAvg
2006-05-23 04:00:58,33.5,22.4,13.4,33.5,1.8,1.7
2006-05-23 04:01:03,34.5,23.0,13.6,34.5,2.0,1.7
2006-05-23 04:01:08,33.3,22.1,13.3,33.3,1.7,1.6
2006-05-23 04:01:13,34.7,23.2,13.9,34.7,1.8,1.8
2006-05-23 04:01:18,31.8,20.6,12.3,31.8,1.7,0.9
2006-05-23 04:01:23,30.1,19.9,11.6,30.1,1.1,1.2
2006-05-23 04:01:28,32.0,21.5,12.3,32.0,1.9,1.1
2006-05-23 04:01:33,27.5,17.4,10.1,27.5,1.0,0.3
2006-05-23 04:01:38,25.2,15.7,8.8,25.2,0.2,-0.5
2006-05-23 04:01:43,30.3,19.8,11.9,30.3,-0.1,0.6
2006-05-23 04:01:48,31.5,20.2,12.3,31.5,0.2,1.0
2006-05-23 04:01:53,31.6,20.9,12.4,31.6,1.2,1.4
2006-05-23 04:01:58,31.6,20.9,12.3,31.6,1.3,1.4
2006-05-23 04:02:03,32.3,21.1,12.6,32.3,1.5,1.6
2006-05-23 04:02:08,22.1,14.4,7.1,22.1,0.2,-0.8
2006-05-23 04:02:13,25.1,16.6,8.7,25.1,-1.0,-1.0
2006-05-23 04:02:18,29.3,19.6,11.2,29.3,-0.1,-0.2
2006-05-23 04:02:23,27.4,17.4,10.0,27.4,0.3,-0.2
2006-05-23 04:02:28,28.8,17.7,11.0,28.8,0.2,0.9
2006-05-23 04:02:33,26.0,16.5,9.1,26.0,0.4,0.1
2006-05-23 04:02:38,23.8,14.2,8.6,23.8,-0.0,0.0
2006-05-23 04:02:43,25.9,16.8,9.5,25.9,0.5,0.4
2006-05-23 04:02:48,23.3,14.7,8.0,23.3,0.5,-0.6
2006-05-23 04:02:53,20.8,12.5,6.6,20.8,-1.2,-1.0
2006-05-23 04:02:58,27.9,19.0,10.2,27.9,-0.1,-0.1
2006-05-23 04:03:03,33.1,21.2,12.9,33.1,1.0,1.1
2006-05-23 04:03:08,34.2,23.4,13.7,34.2,1.9,1.6
2006-05-23 04:03:13,34.7,23.3,14.0,34.7,2.0,1.9
2006-05-23 04:03:18,29.9,19.7,11.5,29.9,0.9,0.4
2006-05-23 04:03:23,29.3,18.9,10.9,29.3,-0.4,0.3
2006-05-23 04:03:28,30.9,20.2,11.9,30.9,1.0,0.6
2006-05-23 04:03:33,27.1,17.4,9.9,27.1,0.3,0.4
2006-05-23 04:03:38,20.7,13.1,6.6,20.7,-0.6,-0.9
2006-05-23 04:03:43,27.0,17.2,9.8,27.0,-0.6,0.9
2006-05-23 04:03:48,28.1,18.8,10.5,28.1,0.7,0.5
2006-05-23 04:03:53,24.3,16.0,8.4,24.3,-0.6,-0.1
2006-05-23 04:03:58,25.7,16.2,9.3,25.7,-0.2,-0.4
2006-05-23 04:04:03,25.8,16.5,9.1,25.8,-1.1,-0.8
2006-05-23 04:04:08,28.6,17.8,11.0,28.6,-0.4,1.0
2006-05-23 04:04:13,29.2,19.9,11.0,29.2,0.8,1.1
2006-05-23 04:04:18,23.7,15.6,8.1,23.7,-0.2,-0.3
2006-05-23 04:04:23,23.1,15.2,7.9,23.1,-0.3,-0.8
2006-05-23 04:04:28,20.9,13.2,6.8,20.9,-0.9,-1.9
2006-05-23 04:04:33,25.0,15.6,8.6,25.0,-0.8,-2.1
2006-05-23 04:04:38,27.3,17.5,9.7,27.3,-0.4,-0.8
2006-05-23 04:04:43,30.3,20.2,11.7,30.3,0.3,-0.7
2006-05-23 04:04:48,31.1,21.3,12.2,31.1,0.8,0.1
2006-05-23 04:04:53,29.9,20.5,11.1,29.9,1.0,0.2
2006-05-23 04:04:58,28.1,19.3,10.6,28.1,0.6,-1.0
2006-05-23 04:05:03,30.1,19.7,11.4,30.1,0.4,0.3
2006-05-23 04:05:08,32.9,22.1,13.3,32.9,1.0,1.4
2006-05-23 04:05:13,33.7,23.2,13.7,33.7,2.0,1.8
2006-05-23 04:05:18,32.8,22.6,13.2,32.8,1.9,1.8
2006-05-23 04:05:23,32.6,22.2,13.2,32.6,1.2,1.6
2006-05-23 04:05:28,33.2,22.8,13.5,33.2,1.6,1.5
2006-05-23 04:05:33,34.3,23.6,14.2,34.3,1.8,1.9
2006-05-23 04:05:38,34.3,23.9,14.1,34.3,2.0,1.9
2006-05-23 04:05:43,32.7,23.0,13.4,32.7,1.7,1.6
2006-05-23 04:05:48,34.4,23.9,14.3,34.4,1.8,2.0
2006-05-23 04:05:53,31.6,22.1,12.9,31.6,1.6,1.6
2006-05-23 04:05:58,33.6,23.7,14.1,33.6,2.0,1.9
2006-05-23 04:06:03,33.5,23.4,14.0,33.5,2.0,1.8
2006-05-23 04:06:08,32.9,23.1,13.6,32.9,1.6,1.8
2006-05-23 04:06:13,32.2,22.6,13.1,32.2,1.9,1.7
2006-05-23 04:06:18,29.2,19.9,11.6,29.2,1.4,1.2
2006-05-23 04:06:23,29.0,19.8,11.6,29.0,0.7,0.7
2006-05-23 04:06:28,31.7,22.0,12.8,31.7,1.2,1.1
2006-05-23 04:06:33,32.9,23.4,13.5,32.9,1.7,1.5
2006-05-23 04:06:38,34.2,24.0,14.4,34.2,1.9,2.1
2006-05-23 04:06:43,34.3,24.0,14.3,34.3,2.1,2.0
2006-05-23 04:06:48,34.2,24.2,14.3,34.2,2.1,2.0
2006-05-23 04:06:53,34.3,24.1,14.3,34.3,2.1,2.0
2006-05-23 04:06:58,34.2,24.1,14.3,34.2,2.1,2.0
2006-05-23 04:07:03,34.2,24.0,14.2,34.2,2.1,2.0
2006-05-23 04:07:08,34.2,24.1,14.2,34.2,2.0,2.0
2006-05-23 04:07:13,34.0,23.6,14.1,34.0,2.0,1.9
2006-05-23 04:07:18,33.9,23.9,14.3,33.9,2.0,1.9
2006-05-23 04:07:23,33.9,24.0,14.1,33.9,2.0,1.9
2006-05-23 04:07:28,33.6,23.9,13.8,33.6,1.9,1.8
2006-05-23 04:07:33,33.7,23.8,14.3,33.7,2.1,2.0
2006-05-23 04:07:38,33.9,24.3,14.2,33.9,2.1,2.1
2006-05-23 04:07:43,33.9,24.1,14.2,33.9,2.1,1.9
2006-05-23 04:07:48,33.5,24.0,14.1,33.5,1.9,1.9
2006-05-23 04:07:53,33.8,24.0,14.1,33.8,2.1,2.0
2006-05-23 04:07:58,33.9,24.2,14.2,33.9,2.1,2.0
2006-05-23 04:08:03,33.8,24.2,14.1,33.8,2.0,2.0
2006-05-23 04:08:08,33.6,24.1,14.2,33.6,2.0,2.0
2006-05-23 04:08:13,33.5,24.1,14.2,33.5,2.0,1.9
2006-05-23 04:08:18,33.7,23.9,14.1,33.7,2.0,1.9
2006-05-23 04:08:23,33.4,24.2,14.4,33.4,2.1,2.1
2006-05-23 04:08:28,33.5,24.0,14.3,33.5,2.1,2.0
2006-05-23 04:08:33,33.4,24.0,14.2,33.4,2.1,2.0
2006-05-23 04:08:38,33.3,23.9,14.2,33.3,2.1,2.0
2006-05-23 04:08:43,33.2,24.0,14.2,33.2,2.0,1.9
2006-05-23 04:08:48,33.1,23.8,14.1,33.1,2.0,1.9
2006-05-23 04:08:53,32.9,23.9,14.1,32.9,2.0,1.9
2006-05-23 04:08:58,33.0,23.9,14.2,33.0,2.0,1.9
2006-05-23 04:09:03,33.0,23.8,14.1,33.0,2.0,1.9
2006-05-23 04:09:08,33.0,24.0,14.3,33.0,2.2,2.1
2006-05-23 04:09:13,32.8,23.9,14.2,32.8,2.1,2.0
2006-05-23 04:09:18,32.7,23.8,14.1,32.7,2.1,2.0
2006-05-23 04:09:23,32.6,24.0,14.0,32.6,2.0,1.9
2006-05-23 04:09:28,32.6,23.7,14.1,32.6,2.0,1.9
2006-05-23 04:09:33,32.6,23.8,14.3,32.6,2.0,1.9
2006-05-23 04:09:38,32.6,23.7,14.2,32.6,1.9,1.9
2006-05-23 04:09:43,32.7,23.9,14.2,32.7,2.0,1.9
2006-05-23 04:09:48,32.6,23.8,14.4,32.6,2.1,2.0
2006-05-23 04:09:53,32.4,24.0,14.3,32.4,2.1,2.0
2006-05-23 04:09:58,32.6,23.9,14.3,32.6,2.1,2.0
2006-05-23 04:10:03,32.4,24.1,14.2,32.4,2.0,1.9
2006-05-23 04:10:08,32.3,23.8,14.4,32.3,2.0,1.9
2006-05-23 04:10:13,32.3,23.8,14.5,32.3,2.0,1.9
2006-05-23 04:10:18,32.4,23.8,14.4,32.4,2.0,1.9
2006-05-23 04:10:23,32.7,24.1,14.4,32.7,2.0,1.9
2006-05-23 04:10:28,32.2,23.8,14.3,32.2,1.9,1.9
2006-05-23 04:10:33,32.3,23.5,14.3,32.3,2.1,2.0
2006-05-23 04:10:38,32.1,23.7,14.3,32.1,2.1,2.0
2006-05-23 04:10:43,32.2,23.5,14.5,32.2,2.1,2.0
2006-05-23 04:10:48,32.2,23.5,14.3,32.2,2.0,2.0
2006-05-23 04:10:53,32.0,23.6,14.4,32.0,2.0,2.0
2006-05-23 04:10:58,32.1,23.7,14.2,32.1,2.0,2.0
2006-05-23 04:11:03,32.1,23.6,14.3,32.1,2.0,1.9
2006-05-23 04:11:08,32.2,23.4,14.4,32.2,2.0,1.9
2006-05-23 04:11:13,32.1,23.3,14.2,32.1,2.0,1.9
2006-05-23 04:11:18,32.1,23.3,14.3,32.1,2.0,1.9
2006-05-23 04:11:23,31.8,23.5,14.5,31.8,2.1,2.0
2006-05-23 04:11:28,31.8,23.4,14.3,31.8,2.1,2.0
2006-05-23 04:11:33,31.7,23.4,14.6,31.7,2.1,2.0
2006-05-23 04:11:38,31.8,23.3,14.5,31.8,2.1,2.0
2006-05-23 04:11:43,31.6,23.0,14.4,31.6,2.1,2.0
2006-05-23 04:11:48,31.6,23.3,14.5,31.6,2.1,2.0
2006-05-23 04:11:53,31.7,23.3,14.6,31.7,2.0,1.9
2006-05-23 04:11:58,31.6,23.2,14.6,31.6,2.0,1.9
2006-05-23 04:12:03,31.6,23.1,14.7,31.6,2.0,1.9
2006-05-23 04:12:08,31.6,23.1,14.5,31.6,2.0,1.9
2006-05-23 04:12:13,31.3,23.0,14.5,31.3,2.0,1.9
2006-05-23 04:12:18,31.6,23.0,14.5,31.6,1.9,1.8
2006-05-23 04:12:23,31.6,23.3,14.6,31.6,2.1,2.0
2006-05-23 04:12:28,31.3,23.3,14.7,31.3,2.1,2.0
2006-05-23 04:12:33,31.3,23.5,14.7,31.3,2.0,2.0
2006-05-23 04:12:38,31.5,23.3,14.7,31.5,2.0,2.0
2006-05-23 04:12:43,31.5,23.4,14.6,31.5,2.0,2.0
2006-05-23 04:12:48,31.4,23.4,14.6,31.4,2.0,1.9
2006-05-23 04:12:53,31.4,23.4,14.5,31.4,2.0,1.9
2006-05-23 04:12:58,31.4,23.4,14.5,31.4,2.0,1.9
2006-05-23 04:13:03,31.3,23.5,14.5,31.3,2.0,1.9
2006-05-23 04:13:08,31.2,23.4,14.4,31.2,1.9,1.9
2006-05-23 04:13:13,31.1,23.4,14.5,31.1,1.9,1.9
2006-05-23 04:13:18,31.2,23.3,14.4,31.2,1.9,1.9
2006-05-23 04:13:23,30.9,23.1,14.7,30.9,2.1,2.0
2006-05-23 04:13:28,30.5,22.4,14.2,30.5,2.0,1.8
2006-05-23 04:13:33,30.9,22.9,14.4,30.9,2.0,1.9
2006-05-23 04:13:38,31.2,23.2,14.4,31.2,2.0,1.9
2006-05-23 04:13:43,30.8,23.1,14.3,30.8,2.0,1.9
2006-05-23 04:13:48,29.2,22.3,13.6,29.2,1.9,1.8
2006-05-23 04:13:53,29.1,21.6,13.4,29.1,1.9,1.7
2006-05-23 04:13:58,27.7,20.5,12.7,27.7,1.6,1.2
2006-05-23 04:14:03,28.1,20.7,12.7,28.1,1.1,0.9
2006-05-23 04:14:08,27.7,20.6,12.7,27.7,1.2,1.0
2006-05-23 04:14:13,28.4,21.0,13.2,28.4,1.6,1.5
2006-05-23 04:14:18,30.4,22.7,14.4,30.4,1.7,1.8
2006-05-23 04:14:23,29.7,22.1,13.9,29.7,2.0,1.9
2006-05-23 04:14:28,28.2,21.1,13.2,28.2,1.9,1.6
2006-05-23 04:14:33,27.7,20.8,12.9,27.7,1.7,1.3
2006-05-23 04:14:38,30.5,22.6,14.2,30.5,1.6,1.5
2006-05-23 04:14:43,30.6,22.7,14.3,30.6,1.9,1.7
2006-05-23 04:14:48,30.6,23.1,14.4,30.6,2.0,1.8
2006-05-23 04:14:53,30.5,22.6,14.4,30.5,1.9,1.8
2006-05-23 04:14:58,30.3,22.9,14.3,30.3,1.9,1.8
2006-05-23 04:15:03,30.4,22.9,14.3,30.4,1.8,1.6
2006-05-23 04:15:08,30.1,22.6,14.0,30.1,1.8,1.6
2006-05-23 04:15:13,29.7,22.3,14.3,29.7,2.1,1.8
2006-05-23 04:15:18,29.5,22.4,14.0,29.5,2.0,2.0
2006-05-23 04:15:23,30.1,22.5,14.7,30.1,2.0,2.0
2006-05-23 04:15:28,30.4,22.8,14.5,30.4,2.1,2.0
2006-05-23 04:15:33,30.5,22.9,14.5,30.5,2.1,2.0
2006-05-23 04:15:38,30.2,23.1,14.4,30.2,2.1,1.9
2006-05-23 04:15:43,30.6,23.0,14.6,30.6,2.1,1.9
2006-05-23 04:15:48,30.2,22.9,14.5,30.2,2.0,1.9
2006-05-23 04:15:53,30.4,22.9,14.7,30.4,2.0,1.9
2006-05-23 04:15:58,30.5,22.7,14.5,30.5,2.0,1.9
2006-05-23 04:16:03,30.2,22.9,14.8,30.2,2.0,1.9
2006-05-23 04:16:08,30.5,22.8,14.7,30.5,2.0,1.9
2006-05-23 04:16:13,30.0,22.5,14.7,30.0,2.1,2.0
2006-05-23 04:16:18,30.1,22.9,14.6,30.1,2.1,2.0
2006-05-23 04:16:23,30.2,22.8,14.8,30.2,2.1,2.0
2006-05-23 04:16:28,30.2,22.8,14.8,30.2,2.1,2.0
2006-05-23 04:16:33,29.9,22.8,14.7,29.9,2.1,2.0
2006-05-23 04:16:38,29.9,22.7,14.7,29.9,2.0,1.9
2006-05-23 04:16:43,29.9,22.6,14.8,29.9,2.0,1.9
2006-05-23 04:16:48,30.0,22.7,14.7,30.0,2.0,1.9
2006-05-23 04:16:53,29.9,22.7,14.6,29.9,2.0,1.9
2006-05-23 04:16:58,30.2,22.7,14.6,30.2,2.0,1.9
2006-05-23 04:17:03,29.9,22.7,14.7,29.9,2.0,1.9
2006-05-23 04:17:08,30.2,22.8,14.7,30.2,1.9,1.8
2006-05-23 04:17:13,30.1,22.8,15.0,30.1,2.1,2.0
2006-05-23 04:17:18,30.1,22.7,14.8,30.1,2.1,2.0
2006-05-23 04:17:23,30.0,22.7,14.8,30.0,2.1,2.0
2006-05-23 04:17:28,29.9,22.7,15.0,29.9,2.1,2.0
2006-05-23 04:17:33,30.0,22.8,15.0,30.0,2.1,2.0
2006-05-23 04:17:38,30.0,22.7,14.9,30.0,2.0,2.0
2006-05-23 04:17:43,30.0,22.7,14.9,30.0,2.0,1.9
2006-05-23 04:17:48,30.0,22.6,14.9,30.0,2.0,1.9
2006-05-23 04:17:53,30.1,22.7,14.9,30.1,2.0,1.9
2006-05-23 04:17:58,30.0,22.6,14.8,30.0,1.9,1.9
2006-05-23 04:18:03,29.8,22.5,14.7,29.8,1.9,1.9
2006-05-23 04:18:08,30.0,22.5,14.8,30.0,1.9,1.9
2006-05-23 04:18:13,30.0,22.4,15.0,30.0,2.1,2.0
2006-05-23 04:18:18,30.1,22.5,14.9,30.1,2.1,2.0
2006-05-23 04:18:23,29.9,22.2,15.0,29.9,2.1,2.0
2006-05-23 04:18:28,29.9,22.5,14.9,29.9,2.1,2.0
2006-05-23 04:18:33,29.8,22.5,15.1,29.8,2.0,2.0
2006-05-23 04:18:38,29.9,22.4,14.9,29.9,2.0,2.0
2006-05-23 04:18:43,29.9,22.2,14.9,29.9,2.0,1.9
2006-05-23 04:18:48,29.9,22.4,15.1,29.9,2.0,2.0
2006-05-23 04:18:53,29.8,22.3,14.9,29.8,2.0,1.9
2006-05-23 04:18:58,29.9,22.3,14.9,29.9,2.0,1.9
2006-05-23 04:19:03,29.7,22.3,14.8,29.7,2.0,1.9
2006-05-23 04:19:08,29.9,22.4,14.8,29.9,2.0,1.9
2006-05-23 04:19:13,30.1,22.3,15.1,30.1,2.1,2.1
2006-05-23 04:19:18,30.1,22.3,15.1,30.1,2.1,2.0
2006-05-23 04:19:23,30.1,22.4,15.1,30.1,2.1,2.0
2006-05-23 04:19:28,30.1,22.2,15.0,30.1,2.1,2.0
2006-05-23 04:19:33,29.9,22.3,15.1,29.9,2.1,2.0
2006-05-23 04:19:38,29.9,22.2,14.9,29.9,2.1,2.0
2006-05-23 04:19:43,29.9,22.2,15.0,29.9,2.1,2.0
2006-05-23 04:19:48,29.8,22.2,14.8,29.8,2.1,2.0
2006-05-23 04:19:53,29.8,22.1,14.9,29.8,2.1,2.0
2006-05-23 04:19:58,29.8,22.1,14.9,29.8,2.0,1.9
2006-05-23 04:20:03,29.8,22.2,15.0,29.8,2.0,1.9
2006-05-23 04:20:08,29.7,22.1,14.9,29.7,2.0,2.0
2006-05-23 04:20:13,29.9,22.4,14.9,29.9,2.2,2.1
2006-05-23 04:20:18,29.8,22.0,14.8,29.8,2.1,2.0
2006-05-23 04:20:23,29.8,22.2,14.9,29.8,2.1,2.0
2006-05-23 04:20:28,29.8,22.2,14.8,29.8,2.1,2.0
2006-05-23 04:20:33,29.8,22.0,14.9,29.8,2.1,2.0
2006-05-23 04:20:38,29.8,22.2,14.9,29.8,2.1,2.0
2006-05-23 04:20:43,29.7,22.3,14.7,29.7,2.1,2.0
2006-05-23 04:20:48,29.8,22.3,14.9,29.8,2.1,2.0
2006-05-23 04:20:53,29.7,22.1,14.7,29.7,2.1,2.0
2006-05-23 04:20:58,29.8,22.2,14.7,29.8,2.1,2.0
2006-05-23 04:21:03,29.6,22.1,14.8,29.6,2.0,2.0
2006-05-23 04:21:08,29.7,22.2,14.9,29.7,2.0,1.9
2006-05-23 04:21:13,29.8,21.9,15.0,29.8,2.2,2.1
2006-05-23 04:21:18,30.0,21.9,15.0,30.0,2.2,2.0
2006-05-23 04:21:23,29.9,21.9,15.0,29.9,2.2,2.0
2006-05-23 04:21:28,29.9,22.0,15.0,29.9,2.2,2.0
2006-05-23 04:21:33,30.0,22.1,14.9,30.0,2.1,2.0
2006-05-23 04:21:38,29.7,21.9,15.0,29.7,2.1,2.0
2006-05-23 04:21:43,29.9,22.1,14.9,29.9,2.1,2.0
2006-05-23 04:21:48,29.8,22.0,14.8,29.8,2.1,2.0
2006-05-23 04:21:53,29.7,21.8,14.9,29.7,2.1,2.0
2006-05-23 04:21:58,29.7,21.9,14.9,29.7,2.1,2.0
2006-05-23 04:22:03,29.8,21.8,14.8,29.8,2.2,2.0
2006-05-23 04:22:08,29.8,21.7,15.0,29.8,2.2,2.1
2006-05-23 04:22:13,29.8,21.9,15.2,29.8,2.2,2.1
2006-05-23 04:22:18,29.8,21.7,14.9,29.8,2.2,2.0
2006-05-23 04:22:23,29.8,21.7,14.9,29.8,2.2,2.1
2006-05-23 04:22:28,29.7,22.0,14.9,29.7,2.2,2.0
2006-05-23 04:22:33,29.8,21.8,14.9,29.8,2.1,2.0
2006-05-23 04:22:38,29.8,21.7,14.8,29.8,2.0,1.9
2006-05-23 04:22:43,29.7,21.8,15.0,29.7,2.0,2.0
2006-05-23 04:22:48,29.6,21.8,14.8,29.6,2.0,1.9
2006-05-23 04:22:53,29.6,21.8,14.8,29.6,2.0,1.9
2006-05-23 04:22:58,29.6,21.8,14.8,29.6,2.0,1.9
2006-05-23 04:23:03,29.8,21.8,15.0,29.8,2.2,2.0
2006-05-23 04:23:08,29.9,21.8,15.1,29.9,2.2,2.1
2006-05-23 04:23:13,29.7,21.6,15.0,29.7,2.2,2.1
2006-05-23 04:23:18,29.9,21.7,15.1,29.9,2.2,2.0
2006-05-23 04:23:23,29.8,21.7,15.0,29.8,2.1,2.0
2006-05-23 04:23:28,29.9,21.7,15.0,29.9,2.1,2.0
2006-05-23 04:23:33,29.8,21.7,15.0,29.8,2.1,1.9
2006-05-23 04:23:38,29.7,21.8,14.9,29.7,2.1,2.0
2006-05-23 04:23:43,30.0,21.8,15.0,30.0,2.1,2.0
2006-05-23 04:23:48,29.8,21.7,15.0,29.8,2.2,2.1
2006-05-23 04:23:53,29.7,21.5,15.1,29.7,2.2,2.1
2006-05-23 04:23:58,29.8,21.7,15.1,29.8,2.2,2.0
2006-05-23 04:24:03,29.7,21.5,15.0,29.7,2.2,2.0
2006-05-23 04:24:08,29.8,21.6,15.0,29.8,2.2,2.1
2006-05-23 04:24:13,29.7,21.5,15.0,29.7,2.2,2.0
2006-05-23 04:24:18,29.7,21.5,14.8,29.7,2.1,1.9
2006-05-23 04:24:23,29.6,21.7,14.9,29.6,2.1,1.9
2006-05-23 04:24:28,29.8,21.5,14.9,29.8,2.1,1.9
2006-05-23 04:24:33,29.6,21.4,14.9,29.6,2.1,2.0
2006-05-23 04:24:38,29.7,21.3,14.9,29.7,2.1,1.9
2006-05-23 04:24:43,29.7,21.5,15.0,29.7,2.1,2.0
2006-05-23 04:24:48,29.9,21.7,15.0,29.9,2.2,2.1
2006-05-23 04:24:53,29.7,21.6,15.2,29.7,2.2,2.1
2006-05-23 04:24:58,29.8,21.7,15.2,29.8,2.2,2.1
2006-05-23 04:25:03,29.9,21.7,15.1,29.9,2.2,2.1
2006-05-23 04:25:08,29.9,21.6,15.2,29.9,2.2,2.1
2006-05-23 04:25:13,29.8,21.7,15.0,29.8,2.1,2.0
2006-05-23 04:25:18,29.9,21.8,15.3,29.9,2.1,2.0
2006-05-23 04:25:23,29.7,21.8,15.1,29.7,2.1,2.0
2006-05-23 04:25:28,29.8,21.6,15.0,29.8,2.1,2.0
2006-05-23 04:25:33,30.0,21.4,15.1,30.0,2.1,2.0
2006-05-23 04:25:38,29.9,21.5,15.2,29.9,2.1,2.0
2006-05-23 04:25:43,29.9,21.5,15.2,29.9,2.2,2.1
2006-05-23 04:25:48,30.0,21.3,15.2,30.0,2.2,2.1
2006-05-23 04:25:53,30.1,21.4,15.2,30.1,2.2,2.1
2006-05-23 04:25:58,30.0,21.7,15.2,30.0,2.2,2.1
2006-05-23 04:26:03,30.1,21.7,15.2,30.1,2.1,2.0
2006-05-23 04:26:08,30.1,21.6,15.1,30.1,2.2,2.0
2006-05-23 04:26:13,30.1,21.6,15.0,30.1,2.1,2.0
2006-05-23 04:26:18,30.1,21.8,15.1,30.1,2.1,2.0
2006-05-23 04:26:23,30.1,21.6,15.1,30.1,2.1,2.0
2006-05-23 04:26:28,30.0,21.5,15.2,30.0,2.2,2.1
2006-05-23 04:26:33,29.9,21.5,15.0,29.9,2.2,2.1
2006-05-23 04:26:38,30.0,21.6,15.2,30.0,2.2,2.1
2006-05-23 04:26:43,30.0,21.4,15.2,30.0,2.2,2.0
2006-05-23 04:26:48,29.9,21.5,15.3,29.9,2.2,2.1
2006-05-23 04:26:53,30.0,21.5,15.2,30.0,2.1,2.0
2006-05-23 04:26:58,30.1,21.2,15.3,30.1,2.1,2.0
2006-05-23 04:27:03,29.9,21.5,15.4,29.9,2.1,2.0
2006-05-23 04:27:08,30.0,21.5,15.3,30.0,2.1,2.0
2006-05-23 04:27:13,30.0,21.3,15.2,30.0,2.1,1.9
2006-05-23 04:27:18,30.0,21.3,15.2,30.0,2.1,2.0
2006-05-23 04:27:23,30.0,21.5,15.2,30.0,2.1,2.0
2006-05-23 04:27:28,29.9,21.5,15.2,29.9,2.1,2.0
2006-05-23 04:27:33,29.9,21.4,15.1,29.9,2.0,1.9
2006-05-23 04:27:38,29.8,21.5,15.2,29.8,2.0,1.9
2006-05-23 04:27:43,29.9,21.6,15.0,29.9,2.2,2.1
2006-05-23 04:27:48,30.1,21.8,15.1,30.1,2.2,2.1
2006-05-23 04:27:53,30.0,21.6,14.9,30.0,2.1,2.0
2006-05-23 04:27:58,29.9,21.6,14.9,29.9,2.1,2.0
2006-05-23 04:28:03,29.9,21.6,14.9,29.9,2.1,2.0
2006-05-23 04:28:08,29.9,21.4,15.0,29.9,2.1,2.0
2006-05-23 04:28:13,29.8,21.5,14.9,29.8,2.0,1.9
2006-05-23 04:28:18,29.9,21.5,15.0,29.9,2.1,2.0
2006-05-23 04:28:23,30.0,21.6,15.1,30.0,2.1,2.0
2006-05-23 04:28:28,30.1,21.4,15.0,30.1,2.0,1.9
2006-05-23 04:28:33,30.1,21.4,15.0,30.1,2.2,2.1
2006-05-23 04:28:38,30.3,21.6,15.2,30.3,2.2,2.1
2006-05-23 04:28:43,30.1,21.5,15.1,30.1,2.2,2.0
2006-05-23 04:28:48,30.2,21.8,15.1,30.2,2.2,2.1
2006-05-23 04:28:53,30.2,21.7,15.1,30.2,2.2,2.1
2006-05-23 04:28:58,30.2,21.7,15.0,30.2,2.1,2.0
2006-05-23 04:29:03,30.3,21.6,15.1,30.3,2.1,2.0
2006-05-23 04:29:08,30.2,21.7,15.1,30.2,2.1,2.0
2006-05-23 04:29:13,30.2,21.7,15.1,30.2,2.1,2.0
2006-05-23 04:29:18,30.2,21.5,15.0,30.2,2.1,2.0
2006-05-23 04:29:23,30.0,21.7,15.1,30.0,2.1,2.0
2006-05-23 04:29:28,30.2,21.7,15.2,30.2,2.2,2.1
2006-05-23 04:29:33,30.3,21.9,15.2,30.3,2.2,2.1
2006-05-23 04:29:38,30.2,21.6,15.1,30.2,2.2,2.0
2006-05-23 04:29:43,30.2,21.7,15.2,30.2,2.2,2.0
2006-05-23 04:29:48,30.3,21.7,15.0,30.3,2.2,2.0
2006-05-23 04:29:53,30.2,21.5,15.1,30.2,2.2,2.1
2006-05-23 04:29:58,30.1,21.7,15.1,30.1,2.1,2.0
2006-05-23 04:30:03,30.1,21.5,15.0,30.1,2.1,2.0
2006-05-23 04:30:08,30.0,21.5,15.0,30.0,2.1,2.0
2006-05-23 04:30:13,30.1,21.6,15.0,30.1,2.2,2.0
2006-05-23 04:30:18,30.0,21.3,15.0,30.0,2.1,1.9
2006-05-23 04:30:23,30.2,21.6,15.0,30.2,2.1,2.0
2006-05-23 04:30:28,30.2,21.4,15.3,30.2,2.2,2.1
2006-05-23 04:30:33,30.1,21.6,15.2,30.1,2.2,2.1
2006-05-23 04:30:38,30.0,21.3,15.1,30.0,2.1,2.1
2006-05-23 04:30:43,30.0,21.5,15.2,30.0,2.2,2.0
2006-05-23 04:30:48,30.1,21.5,15.3,30.1,2.2,2.0
2006-05-23 04:30:53,30.0,21.4,15.2,30.0,2.2,2.0
2006-05-23 04:30:58,29.9,21.2,15.2,29.9,2.1,2.0
2006-05-23 04:31:03,30.0,21.4,15.2,30.0,2.1,2.0
2006-05-23 04:31:08,30.1,21.5,15.3,30.1,2.1,2.0
2006-05-23 04:31:13,30.1,21.3,15.3,30.1,2.1,2.0
2006-05-23 04:31:18,29.9,21.2,15.4,29.9,2.1,2.0
2006-05-23 04:31:23,30.1,21.2,15.3,30.1,2.1,2.0
2006-05-23 04:31:28,30.5,21.3,15.4,30.5,2.2,2.1
2006-05-23 04:31:33,30.3,21.4,15.4,30.3,2.2,2.1
2006-05-23 04:31:38,30.4,21.3,15.4,30.4,2.2,2.0
2006-05-23 04:31:43,30.3,21.3,15.4,30.3,2.2,2.1
2006-05-23 04:31:48,30.5,21.4,15.3,30.5,2.2,2.1
2006-05-23 04:31:53,30.4,21.5,15.2,30.4,2.2,2.1
2006-05-23 04:31:58,30.3,21.5,15.2,30.3,2.1,2.0
2006-05-23 04:32:03,30.3,21.5,15.3,30.3,2.1,2.0
2006-05-23 04:32:08,30.3,21.4,15.4,30.3,2.1,2.0
2006-05-23 04:32:13,30.2,21.5,15.1,30.2,2.2,2.0
